text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
@Nrrrd_Grrrl_ I wasn't able to reproduce this issue. Have you tried using another device? Clearing the cache &amp; cookies? ^JA,FALSE,0,Nrrrd_Grrrl_,04-07-2016 21:45,FALSE,7.50082E+17,7.50083E+17,2209078728,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@oportch I'm sorry the order is still not there. If it doesn't arrive tomorrow, reach us here: https://t.co/hApLpMlfHN. ^RM",FALSE,0,oportch,04-07-2016 21:45,FALSE,7.50082E+17,7.50083E+17,216207851,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@AlexAfryea Who's the carrier listed on the order: https://t.co/Y5jpI9gRhE? Does their website have any updates? ^EP,FALSE,0,AlexAfryea,04-07-2016 21:43,FALSE,7.5008E+17,7.50083E+17,23678385,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@i_sh41dul I'm so sorry that your order hasn't arrived. Late deliveries normally arrive the next day. Please keep us posted on this. ^ME,FALSE,0,i_sh41dul,04-07-2016 21:43,FALSE,7.50081E+17,7.50083E+17,365619053,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@njgregory I'm sorry for the unexpected charge. You can cancel using the steps here: https://t.co/eYEBSRf8UW. ^RM,FALSE,0,njgregory,04-07-2016 21:41,FALSE,7.50079E+17,7.50082E+17,20516604,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@DRileyamusing I'm sorry for the trouble. Within a book, tap the screen once, and then the Aa option to adjust the brightness settings. ^JL",FALSE,1,DRileyamusing,04-07-2016 21:40,FALSE,7.50077E+17,7.50082E+17,177119184,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@NoobDavidGames This is not what we like to hear! Have you noticed if the late deliveries are happening with a particular carrier? ^EP,FALSE,0,NoobDavidGames,04-07-2016 21:39,FALSE,7.50079E+17,7.50082E+17,48287925,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Levi_Potter_ Sorry we don't have a delivery date quoted yet. Once available, we'll email you with an update. ^JA",FALSE,0,Levi_Potter_,04-07-2016 21:38,FALSE,7.5008E+17,7.50081E+17,374812945,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@MichaelMunro23 Did the tracking information update with the reason for the delay? ^KP,FALSE,0,MichaelMunro23,04-07-2016 21:35,FALSE,7.50078E+17,7.50081E+17,63212034,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@MusicOfSamh I'm so sorry for the unexpected charge! You can cancel here: https://t.co/1loF4jZWWB &amp; will be sent a refund e-mail. ^ME,FALSE,0,MusicOfSamh,04-07-2016 21:35,FALSE,7.5008E+17,7.50081E+17,2175918549,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Deingirl If you could send one of the links, it would help us find the promotion. We are not seeing that currently offered. ^KP",FALSE,0,Deingirl,04-07-2016 21:33,FALSE,7.50077E+17,7.5008E+17,67648323,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Deingirl Please give us a call: https://t.co/hApLpMlfHN so we can look into this with you. ^ME,FALSE,0,Deingirl,04-07-2016 21:32,FALSE,7.50079E+17,7.5008E+17,67648323,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Nrrrd_Grrrl_ Sorry for the trouble. What device are you using? Have you tried filling out the form on a different device? ^VV,FALSE,0,Nrrrd_Grrrl_,04-07-2016 21:32,FALSE,7.50077E+17,7.5008E+17,2209078728,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@ruddyhellrobyn Sorry to hear it hasn't arrived! What's the delivery date and most updated tracking shown here: https://t.co/aaDyEz1VgE. ^LI,FALSE,0,ruddyhellrobyn,04-07-2016 21:26,FALSE,7.50076E+17,7.50078E+17,3121781914,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@YehudisFletcher I'm sorry! If the link isn't taking you to the Contact US page. Please call us directly here: 0800 496 1081. ^JL,FALSE,0,YehudisFletcher,04-07-2016 21:26,FALSE,7.50073E+17,7.50078E+17,25096373,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@AlexAfryea I'm sorry, our couriers deliver until 10pm. Late orders usually arrive the next day. Please keep us posted on the delivery. ^KP",FALSE,0,AlexAfryea,04-07-2016 21:25,FALSE,7.50074E+17,7.50078E+17,23678385,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@shellmayr Have you tried using another browser or device? You may want to try clearing cookies and cache as well. ^ME,FALSE,0,shellmayr,04-07-2016 21:22,FALSE,7.50076E+17,7.50077E+17,7.43453E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@TheUKGamerRob We'll ship to meet the delivery date quoted at checkout. ^JA,FALSE,0,TheUKGamerRob,04-07-2016 21:22,FALSE,7.50077E+17,7.50077E+17,2897319946,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@TXBookMama Have you tried clearing cache and cookies on your browser, and checking for avail browser updates? Keep us posted. ^JL",FALSE,0,TXBookMama,04-07-2016 21:22,FALSE,7.50071E+17,7.50077E+17,47124806,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Sanojdubeyji Hi, as requested please reply to the email sent by our specialist team. As they are the best ones to assist you further. ^SV",FALSE,0,Sanojdubeyji,04-07-2016 21:21,FALSE,7.50074E+17,7.50077E+17,7.45311E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@ImSethPatterson Sorry the credit wasn't applied. What was the promotion for? Can you provide a link? ^VV,FALSE,0,ImSethPatterson,04-07-2016 21:20,FALSE,7.5007E+17,7.50077E+17,7.43074E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@cowbopper You can check the times for your selected locker in your Your Addresses: https://t.co/HD6QmGv1Zj. ^VV,FALSE,0,cowbopper,04-07-2016 21:20,FALSE,7.50068E+17,7.50077E+17,46160735,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@TheUKGamerRob I'm sorry to see it hasn't shipped yet. When you check our site, does it show as in stock by the same seller? ^ME",FALSE,0,TheUKGamerRob,04-07-2016 21:19,FALSE,7.50074E+17,7.50077E+17,2897319946,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@mezay Any available delivery options will be shown when going through the checkout process in your Prime Now app. ^LI,FALSE,0,mezay,04-07-2016 21:18,FALSE,7.50074E+17,7.50076E+17,19409036,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@MarkOnree I'm sorry, I don't have that information. I suggest reaching out to the developer for those details. ^ME",FALSE,0,MarkOnree,04-07-2016 21:18,FALSE,7.50075E+17,7.50076E+17,202288123,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@shellmayr I tried ""Hunt For Red October"". The search didn't change language. Can you provide the name of the book you're looking for? ^UK",FALSE,0,shellmayr,04-07-2016 21:16,FALSE,7.50073E+17,7.50076E+17,7.43453E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Deingirl I'm sorry to hear that. We want to look into this, can you provided the link to the promotion? ^KP",FALSE,0,Deingirl,04-07-2016 21:13,FALSE,7.50071E+17,7.50075E+17,67648323,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@KurtBusiek Sorry, I wasn't able to reproduce this issue. Have you tried clearing the cache &amp; cookies, or attempt from another browser? ^JA",FALSE,0,KurtBusiek,04-07-2016 21:09,FALSE,7.50069E+17,7.50074E+17,125171167,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@SDLedge That's not what we want to hear! So we can look into this with you, please click here to contact us: https://t.co/JzP7hlA23B ^JA",FALSE,0,SDLedge,04-07-2016 21:07,FALSE,7.50073E+17,7.50074E+17,45116709,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@sweetkidmonster Hi, I'll be sure to share your comments with appropriate team internally for a review. ^SV",FALSE,0,sweetkidmonster,04-07-2016 21:06,FALSE,7.50071E+17,7.50073E+17,193597249,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@YehudisFletcher Sorry to hear how they arrived! Reach us here: https://t.co/RjM2pbShPG, so we can look into all available options. ^LI",FALSE,0,YehudisFletcher,04-07-2016 21:00,FALSE,7.50069E+17,7.50072E+17,25096373,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@babelnotes The shipping time starts once the order is packaged up and ready to ship. We'll show all available dates at checkout. ^LI,FALSE,0,babelnotes,04-07-2016 20:57,FALSE,7.50068E+17,7.50071E+17,976447584,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@TXBookMama Did they mention following up with you at all? ^RM,FALSE,0,TXBookMama,04-07-2016 20:57,FALSE,7.5007E+17,7.50071E+17,47124806,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@sweetkidmonster Hi, currently we do not have the desired product in stock. Please stay tuned to our website. ^SV",FALSE,0,sweetkidmonster,04-07-2016 20:57,FALSE,7.50069E+17,7.50071E+17,193597249,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@TVMcGee Was the subscription purchased directly through us? If so, click here for info on streaming: https://t.co/u7mrIKGWwR ^JA",FALSE,0,TVMcGee,04-07-2016 20:55,FALSE,7.50017E+17,7.5007E+17,17242962,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@mohanty_pooja24 Hi, please be known EMI is available only with credit card purchase. ^SV",FALSE,0,mohanty_pooja24,04-07-2016 20:55,FALSE,7.50066E+17,7.5007E+17,518227218,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@MichaelMunro23 I'm sorry for the wait. What was the delivery date in the confirmation e-mail? Was this missed? ^RM,FALSE,0,MichaelMunro23,04-07-2016 20:54,FALSE,7.50067E+17,7.5007E+17,63212034,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@TXBookMama What information was chat able to provide? Has the issue been escalated to our developers for investigation? ^VV,FALSE,0,TXBookMama,04-07-2016 20:53,FALSE,7.50069E+17,7.5007E+17,47124806,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@KaniqueSoChic Thanks for the shout out! We appreciate the kind words and hope you have a great rest of your day! (: ^ME,FALSE,1,KaniqueSoChic,04-07-2016 20:53,FALSE,7.50069E+17,7.5007E+17,29926200,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@babelnotes Sorry for the trouble. We aim to meet the delivery date provided at checkout before you select to place your order. ^VV,FALSE,0,babelnotes,04-07-2016 20:51,FALSE,7.50068E+17,7.5007E+17,976447584,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@PiWibella You won?t regret it <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> Regards ^AW,FALSE,0,PiWibella,04-07-2016 20:49,FALSE,7.50066E+17,7.50069E+17,3936847635,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@klsmithxx I'm sorry for the order trouble! What was the delivery date given at checkout? It will show in your confirmation e-mail. ^ME,FALSE,0,klsmithxx,04-07-2016 20:49,FALSE,7.50067E+17,7.50069E+17,35071899,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@CaedoRS We know the waiting is tough! We aim to meet the delivery date. Please keep us posted on when it arrives. ^VV,FALSE,0,CaedoRS,04-07-2016 20:43,FALSE,7.50067E+17,7.50068E+17,289219113,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@olinewton Is it connected to your receiver with a digital optical cable and you're in  Dolby Digital mode (not Pro Logic)? ^ME,FALSE,1,olinewton,04-07-2016 20:39,FALSE,7.50065E+17,7.50067E+17,14993218,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@pushprocessor (2/2) Pls provide as many details as you can, including order numbers, via this secure form: https://t.co/EvmHGtuCqU ^SJ",FALSE,0,pushprocessor,04-07-2016 20:38,FALSE,7.50061E+17,7.50066E+17,540194537,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@pushprocessor I'm sorry to hear you've had poor delivery experiences with AMZL. I'd like to have a specialist review the concerns. (1/2),FALSE,0,pushprocessor,04-07-2016 20:37,FALSE,7.50061E+17,7.50066E+17,540194537,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@StuuartDean You're welcome, we're happy to help. Have a great day! ^KP",FALSE,0,StuuartDean,04-07-2016 20:37,FALSE,7.50064E+17,7.50066E+17,77338258,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@PiWibella And what are you going to watch next? I'd recommend to give the #Preacher a try! Kind regards ^UK,FALSE,0,PiWibella,04-07-2016 20:37,FALSE,7.50064E+17,7.50066E+17,3936847635,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@bjblyth If your item is eligible for repair, you'll be offered this as an option in the Returns Support Centre: https://t.co/0eVNzjyLEO ^AF",FALSE,0,bjblyth,04-07-2016 20:35,FALSE,7.50062E+17,7.50065E+17,19263522,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@inTEMIdate We appreciate your feedback and would like to get more info. What site do you purchase from (.com, .co.uk, .in)? ^AM",FALSE,0,inTEMIdate,04-07-2016 20:31,FALSE,7.50059E+17,7.50065E+17,185215990,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@MrJimmyKing That does look like a bit much. Our packaging team would appreciate your feedback. Share here, too: https://t.co/6Wx0jfWkQQ ^JA",FALSE,0,MrJimmyKing,04-07-2016 20:30,FALSE,7.50063E+17,7.50064E+17,253997194,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@dallen Since we don't have access to your account, the fastest way to get these both resolved is to call us: https://t.co/hApLpMlfHN. ^VV",FALSE,0,dallen,04-07-2016 20:30,FALSE,7.50062E+17,7.50064E+17,2767769563,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@michael_mcd95 That's not what we want to hear. We'd like to take a closer look into this with you here: https://t.co/JzP7hlA23B. ^KP,FALSE,0,michael_mcd95,04-07-2016 20:29,FALSE,7.50063E+17,7.50064E+17,172007874,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@annamariec10 You're welcome. We appreciate the update, and hope you have a great rest of the evening! ^KC",FALSE,1,annamariec10,04-07-2016 20:29,FALSE,7.50063E+17,7.50064E+17,140480627,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@ynneKkraM If it's not arrived by the latest estimated date given in the confirmation e-mail, please let us know to discuss options. ^KC",FALSE,0,ynneKkraM,04-07-2016 20:28,FALSE,7.50063E+17,7.50064E+17,896923838,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@okeekokee14 When you reached out to us, were we able to help troubleshoot the Kindle? What options did we provide? ^AF",FALSE,0,okeekokee14,04-07-2016 20:28,FALSE,7.50061E+17,7.50064E+17,3236361031,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@StuuartDean at the same time for two seconds. You'll hear ""VoiceView Exiting"" when the feature has been deactivated. ^VV (2/2)",FALSE,0,StuuartDean,04-07-2016 20:23,FALSE,7.5006E+17,7.50063E+17,77338258,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@StuuartDean It sounds like you have VoiceView mode turned on. Press the ""Menu"" and ""Back"" buttons on your Fire TV remote (1/2)",FALSE,0,StuuartDean,04-07-2016 20:23,FALSE,7.5006E+17,7.50063E+17,77338258,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@LiamSmithLaw I'm sorry for the poor experience. When you have a moment, please reach out to us here: https://t.co/JzP7hlA23B. ^RM",FALSE,0,LiamSmithLaw,04-07-2016 20:23,FALSE,7.50062E+17,7.50062E+17,317419498,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@EDENACE Does it say who the carrier is? Have you tried reaching out to them: https://t.co/WwmFWeQoiu ^AF,FALSE,0,EDENACE,04-07-2016 20:21,FALSE,7.50059E+17,7.50062E+17,555483228,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@dallen I'm sorry about the order trouble! W/o giving any account info, can you explain what's going on with the orders? ^ME",FALSE,0,dallen,04-07-2016 20:21,FALSE,7.50061E+17,7.50062E+17,2767769563,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@bjblyth Information on Warranty Repairs here: https://t.co/520dFBbxbe. If not eligible, you'll want to reach out to mftr for options. ^KC",FALSE,0,bjblyth,04-07-2016 20:21,FALSE,7.50057E+17,7.50062E+17,19263522,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@jimmytuley Please reach out to us when you have a moment: https://t.co/JzP7hlA23B. We'd like to investigate. ^RM,FALSE,0,jimmytuley,04-07-2016 20:21,FALSE,7.5006E+17,7.50062E+17,343617505,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@snufflepuffagus I'm not seeing any reported issues. Is device firmware current? App most recent version? ^SJ,FALSE,0,snufflepuffagus,04-07-2016 20:20,FALSE,7.5006E+17,7.50062E+17,2503387933,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@ScrewedNews I'd like my team to look into this. Please pass your info/order # to us using this secure form: https://t.co/ASCjRbqstF ^JA,FALSE,0,ScrewedNews,04-07-2016 20:19,FALSE,7.50059E+17,7.50061E+17,192446511,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Lola_MCelle Whoops! Sorry for the mix-up. If you haven't, you can review return/replacement options here: https://t.co/hEuovuY2sJ. ^KC",FALSE,0,Lola_MCelle,04-07-2016 20:19,FALSE,7.50058E+17,7.50061E+17,237121375,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Zwiebelbel Hi Ryan, which of our services are you purchasing Lunchables from? Could you please link us? ^AF",FALSE,0,Zwiebelbel,04-07-2016 20:18,FALSE,7.50058E+17,7.50061E+17,155418629,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@liamofaolain I'm glad to hear that it's being escalated. Please keep us posted on the outcome, we want to make sure this is sorted! ^ME",FALSE,0,liamofaolain,04-07-2016 20:18,FALSE,7.50056E+17,7.50061E+17,93895569,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
